market,month,year,quantity,priceMin,priceMax,priceMod,state,city,date
AHMEDNAGAR(MS),June,2014,20450,100,2815,1325,MH,AHMEDNAGAR,June-2014
AHMEDNAGAR(MS),June,2015,27865,500,2400,1450,MH,AHMEDNAGAR,June-2015
AHMEDNAGAR(MS),June,2016,80488,100,1350,738,MH,AHMEDNAGAR,June-2016
AHMEDNAGAR(MS),July,2009,46868,250,798,534,MH,AHMEDNAGAR,July-2009
AHMEDNAGAR(MS),July,2010,141940,215,927,573,MH,AHMEDNAGAR,July-2010
AHMEDNAGAR(MS),July,2013,9677,450,2538,1495,MH,AHMEDNAGAR,July-2013
AHMEDNAGAR(MS),July,2014,111755,225,2688,1453,MH,AHMEDNAGAR,July-2014
AHMEDNAGAR(MS),July,2015,39998,500,2550,1525,MH,AHMEDNAGAR,July-2015
AHMEDNAGAR(MS),July,2016,111109,100,1133,742,MH,AHMEDNAGAR,July-2016
AHMEDNAGAR(MS),August,2009,39388,200,851,528,MH,AHMEDNAGAR,August-2009
AHMEDNAGAR(MS),August,2010,129048,270,1128,711,MH,AHMEDNAGAR,August-2010
AHMEDNAGAR(MS),August,2013,12878,920,4670,3290,MH,AHMEDNAGAR,August-2013
AHMEDNAGAR(MS),August,2014,153261,192,2429,1313,MH,AHMEDNAGAR,August-2014
AHMEDNAGAR(MS),August,2015,15820,2258,6300,4383,MH,AHMEDNAGAR,August-2015
AHMEDNAGAR(MS),August,2016,151691,100,1079,796,MH,AHMEDNAGAR,August-2016
AHMEDNAGAR(MS),September,2008,25150,175,813,495,MH,AHMEDNAGAR,September-2008
AHMEDNAGAR(MS),September,2009,69019,189,909,566,MH,AHMEDNAGAR,September-2009
AHMEDNAGAR(MS),September,2010,85389,617,1979,1396,MH,AHMEDNAGAR,September-2010
AHMEDNAGAR(MS),September,2013,72709,583,4308,2542,MH,AHMEDNAGAR,September-2013
AHMEDNAGAR(MS),September,2014,129483,192,2248,1215,MH,AHMEDNAGAR,September-2014
AHMEDNAGAR(MS),September,2015,6008,1600,5933,4617,MH,AHMEDNAGAR,September-2015
AHMEDNAGAR(MS),September,2016,174429,133,950,715,MH,AHMEDNAGAR,September-2016
AHMEDNAGAR(MS),October,2008,38550,150,928,550,MH,AHMEDNAGAR,October-2008
AHMEDNAGAR(MS),October,2009,208976,464,1720,1159,MH,AHMEDNAGAR,October-2009
AHMEDNAGAR(MS),October,2010,171626,580,1972,1271,MH,AHMEDNAGAR,October-2010
AHMEDNAGAR(MS),October,2012,12978,200,1255,730,MH,AHMEDNAGAR,October-2012
AHMEDNAGAR(MS),October,2013,269148,454,4910,2904,MH,AHMEDNAGAR,October-2013
AHMEDNAGAR(MS),October,2014,6321,100,2400,1250,MH,AHMEDNAGAR,October-2014
AHMEDNAGAR(MS),October,2015,86184,480,4266,3060,MH,AHMEDNAGAR,October-2015
AHMEDNAGAR(MS),October,2016,149993,100,1013,730,MH,AHMEDNAGAR,October-2016
AHMEDNAGAR(MS),November,2008,44581,400,1545,1033,MH,AHMEDNAGAR,November-2008
AHMEDNAGAR(MS),November,2009,230313,425,2059,1246,MH,AHMEDNAGAR,November-2009
AHMEDNAGAR(MS),November,2010,125571,408,2992,1813,MH,AHMEDNAGAR,November-2010
AHMEDNAGAR(MS),November,2012,37442,150,1825,993,MH,AHMEDNAGAR,November-2012
AHMEDNAGAR(MS),November,2013,184437,286,4045,2198,MH,AHMEDNAGAR,November-2013
AHMEDNAGAR(MS),November,2014,229078,133,2147,1146,MH,AHMEDNAGAR,November-2014
AHMEDNAGAR(MS),November,2015,266987,340,3390,2200,MH,AHMEDNAGAR,November-2015
AHMEDNAGAR(MS),November,2016,98097,260,1700,1240,MH,AHMEDNAGAR,November-2016
AHMEDNAGAR(MS),December,2008,285147,309,1477,923,MH,AHMEDNAGAR,December-2008
AHMEDNAGAR(MS),December,2009,280094,292,2937,1587,MH,AHMEDNAGAR,December-2009
AHMEDNAGAR(MS),December,2010,50323,800,5800,3363,MH,AHMEDNAGAR,December-2010
AHMEDNAGAR(MS),December,2011,29522,100,750,425,MH,AHMEDNAGAR,December-2011
AHMEDNAGAR(MS),December,2012,18707,300,1400,900,MH,AHMEDNAGAR,December-2012
AHMEDNAGAR(MS),December,2013,230322,169,1889,1043,MH,AHMEDNAGAR,December-2013
AHMEDNAGAR(MS),December,2014,474988,127,2249,1175,MH,AHMEDNAGAR,December-2014
AHMEDNAGAR(MS),December,2015,303444,122,2208,1389,MH,AHMEDNAGAR,December-2015
AHMEDNAGAR(MS),December,2016,159172,100,1320,1030,MH,AHMEDNAGAR,December-2016
AIGINIA MANDIA (OR),August,2016,4950,1072,1261,1161,OR,AIGINIA MANDIA ,August-2016
AIGINIA MANDIA (OR),September,2016,10200,1091,1291,1191,OR,AIGINIA MANDIA ,September-2016
AIGINIA MANDIA (OR),October,2016,8200,1169,1369,1269,OR,AIGINIA MANDIA ,October-2016
AIGINIA MANDIA (OR),November,2016,15700,1075,1275,1175,OR,AIGINIA MANDIA ,November-2016
AIGINIA MANDIA (OR),December,2016,14500,1133,1333,1233,OR,AIGINIA MANDIA ,December-2016
AJMER(RAJ),January,2015,2295,767,1567,1367,RJ,AJMER,January-2015
AJMER(RAJ),January,2016,4247,722,1067,939,RJ,AJMER,January-2016
AJMER(RAJ),February,2015,2838,1089,1711,1500,RJ,AJMER,February-2015
AJMER(RAJ),February,2016,4631,759,1209,982,RJ,AJMER,February-2016
AJMER(RAJ),March,2015,2395,1080,1820,1480,RJ,AJMER,March-2015
AJMER(RAJ),March,2016,5509,808,1033,963,RJ,AJMER,March-2016
AJMER(RAJ),April,2015,852,800,1300,1100,RJ,AJMER,April-2015
AJMER(RAJ),April,2016,7111,650,992,906,RJ,AJMER,April-2016
AJMER(RAJ),May,2016,8979,505,900,801,RJ,AJMER,May-2016
AJMER(RAJ),June,2015,3322,983,1800,1513,RJ,AJMER,June-2015
AJMER(RAJ),June,2016,9861,432,874,718,RJ,AJMER,June-2016
AJMER(RAJ),July,2015,5100,836,1907,1504,RJ,AJMER,July-2015
AJMER(RAJ),July,2016,6687,400,883,790,RJ,AJMER,July-2016
AJMER(RAJ),August,2015,6542,1525,3267,2658,RJ,AJMER,August-2015
AJMER(RAJ),August,2016,5267,411,900,800,RJ,AJMER,August-2016
AJMER(RAJ),September,2015,4574,2850,4861,4411,RJ,AJMER,September-2015
AJMER(RAJ),September,2016,3704,422,911,819,RJ,AJMER,September-2016
AJMER(RAJ),October,2015,4362,2500,3682,3155,RJ,AJMER,October-2015
AJMER(RAJ),October,2016,5026,400,875,829,RJ,AJMER,October-2016
AJMER(RAJ),November,2014,10603,800,1429,1186,RJ,AJMER,November-2014
AJMER(RAJ),November,2015,27320,1567,2506,2072,RJ,AJMER,November-2015
AJMER(RAJ),November,2016,13994,521,993,839,RJ,AJMER,November-2016
AJMER(RAJ),December,2014,1899,1114,1886,1657,RJ,AJMER,December-2014
AJMER(RAJ),December,2015,14609,853,1206,1034,RJ,AJMER,December-2015
AJMER(RAJ),December,2016,8892,667,1033,857,RJ,AJMER,December-2016
ALIGARH(UP),January,2015,14200,1683,1754,1717,UP,ALIGARH,January-2015
ALIGARH(UP),January,2016,12350,1219,1298,1257,UP,ALIGARH,January-2016
ALIGARH(UP),February,2015,13600,1583,1682,1632,UP,ALIGARH,February-2015
ALIGARH(UP),February,2016,15850,1013,1103,1054,UP,ALIGARH,February-2016
ALIGARH(UP),March,2015,12850,1648,1720,1685,UP,ALIGARH,March-2015
ALIGARH(UP),March,2016,12350,1037,1134,1090,UP,ALIGARH,March-2016
ALIGARH(UP),April,2015,8400,1405,1480,1442,UP,ALIGARH,April-2015
ALIGARH(UP),April,2016,10250,1084,1174,1135,UP,ALIGARH,April-2016
ALIGARH(UP),May,2015,14900,1306,1383,1346,UP,ALIGARH,May-2015
ALIGARH(UP),May,2016,14600,924,1016,974,UP,ALIGARH,May-2016
ALIGARH(UP),June,2015,12050,1591,1674,1634,UP,ALIGARH,June-2015
ALIGARH(UP),June,2016,18700,893,983,942,UP,ALIGARH,June-2016
ALIGARH(UP),July,2015,11630,1935,2024,1979,UP,ALIGARH,July-2015
ALIGARH(UP),July,2016,14600,959,1057,1011,UP,ALIGARH,July-2016
ALIGARH(UP),August,2015,5450,3237,3354,3303,UP,ALIGARH,August-2015
ALIGARH(UP),August,2016,11550,1022,1122,1072,UP,ALIGARH,August-2016
ALIGARH(UP),September,2015,7200,4352,4472,4413,UP,ALIGARH,September-2015
ALIGARH(UP),September,2016,14500,928,1028,978,UP,ALIGARH,September-2016
ALIGARH(UP),October,2015,2350,3522,3620,3570,UP,ALIGARH,October-2015
ALIGARH(UP),October,2016,15300,960,1060,1010,UP,ALIGARH,October-2016
ALIGARH(UP),November,2014,8750,1665,1742,1706,UP,ALIGARH,November-2014
ALIGARH(UP),November,2015,5900,2428,2551,2503,UP,ALIGARH,November-2015
ALIGARH(UP),November,2016,14150,1157,1257,1207,UP,ALIGARH,November-2016
ALIGARH(UP),December,2014,9200,1519,1687,1650,UP,ALIGARH,December-2014
ALIGARH(UP),December,2015,8900,1441,1524,1483,UP,ALIGARH,December-2015
ALIGARH(UP),December,2016,27100,1070,1170,1121,UP,ALIGARH,December-2016
ALLAHABAD(UP),May,2016,9800,1010,1036,1018,UP,ALLAHABAD,May-2016
ALLAHABAD(UP),June,2016,25700,935,978,959,UP,ALLAHABAD,June-2016
ALLAHABAD(UP),July,2016,3425,997,997,997,UP,ALLAHABAD,July-2016
ALLAHABAD(UP),August,2016,4600,998,998,998,UP,ALLAHABAD,August-2016
ALLAHABAD(UP),September,2016,15800,753,764,759,UP,ALLAHABAD,September-2016
ALLAHABAD(UP),October,2016,10800,705,705,705,UP,ALLAHABAD,October-2016
ALLAHABAD(UP),November,2016,18170,871,878,875,UP,ALLAHABAD,November-2016
ALLAHABAD(UP),December,2016,26900,980,1001,990,UP,ALLAHABAD,December-2016
ALWAR(RAJ),January,2010,30430,766,1260,941,RJ,ALWAR,January-2010
ALWAR(RAJ),January,2011,26949,871,2493,1572,RJ,ALWAR,January-2011
ALWAR(RAJ),January,2012,49327,143,378,247,RJ,ALWAR,January-2012
ALWAR(RAJ),January,2013,54522,704,1255,977,RJ,ALWAR,January-2013
ALWAR(RAJ),January,2014,51550,489,1124,806,RJ,ALWAR,January-2014
ALWAR(RAJ),January,2015,124470,694,1050,867,RJ,ALWAR,January-2015
ALWAR(RAJ),January,2016,9788,625,1200,912,RJ,ALWAR,January-2016
ALWAR(RAJ),February,2010,2515,711,972,848,RJ,ALWAR,February-2010
ALWAR(RAJ),February,2011,651,250,800,458,RJ,ALWAR,February-2011
ALWAR(RAJ),February,2012,2094,196,331,263,RJ,ALWAR,February-2012
ALWAR(RAJ),February,2013,2125,644,1448,1050,RJ,ALWAR,February-2013
ALWAR(RAJ),February,2014,956,483,733,633,RJ,ALWAR,February-2014
ALWAR(RAJ),February,2015,54790,924,1235,1097,RJ,ALWAR,February-2015
ALWAR(RAJ),February,2016,6117,819,1066,942,RJ,ALWAR,February-2016
ALWAR(RAJ),March,2010,292,1000,1200,1100,RJ,ALWAR,March-2010
ALWAR(RAJ),March,2012,172,625,700,650,RJ,ALWAR,March-2012
ALWAR(RAJ),March,2015,84530,1305,1725,1560,RJ,ALWAR,March-2015
ALWAR(RAJ),March,2016,512,850,1150,1000,RJ,ALWAR,March-2016
ALWAR(RAJ),April,2010,21209,528,783,645,RJ,ALWAR,April-2010
ALWAR(RAJ),April,2011,5165,553,676,615,RJ,ALWAR,April-2011
ALWAR(RAJ),April,2012,2191,570,730,665,RJ,ALWAR,April-2012
ALWAR(RAJ),April,2015,69170,1117,1553,1370,RJ,ALWAR,April-2015
ALWAR(RAJ),April,2016,1555,650,1000,825,RJ,ALWAR,April-2016
ALWAR(RAJ),May,2010,16025,324,577,455,RJ,ALWAR,May-2010
ALWAR(RAJ),May,2011,2403,469,613,513,RJ,ALWAR,May-2011
ALWAR(RAJ),May,2012,12857,465,620,552,RJ,ALWAR,May-2012
ALWAR(RAJ),May,2015,16257,1098,1442,1302,RJ,ALWAR,May-2015
ALWAR(RAJ),May,2016,3325,600,875,738,RJ,ALWAR,May-2016
ALWAR(RAJ),June,2010,13044,473,665,558,RJ,ALWAR,June-2010
ALWAR(RAJ),June,2011,1869,510,640,570,RJ,ALWAR,June-2011
ALWAR(RAJ),June,2012,2900,546,675,592,RJ,ALWAR,June-2012
ALWAR(RAJ),June,2015,16447,804,1271,1075,RJ,ALWAR,June-2015
ALWAR(RAJ),June,2016,5335,538,788,663,RJ,ALWAR,June-2016
ALWAR(RAJ),July,2010,9760,543,747,635,RJ,ALWAR,July-2010
ALWAR(RAJ),July,2011,2510,605,735,670,RJ,ALWAR,July-2011
ALWAR(RAJ),July,2012,1872,643,764,707,RJ,ALWAR,July-2012
ALWAR(RAJ),July,2013,28270,1425,1688,1563,RJ,ALWAR,July-2013
ALWAR(RAJ),July,2016,5380,609,838,763,RJ,ALWAR,July-2016
ALWAR(RAJ),August,2010,5521,628,974,795,RJ,ALWAR,August-2010
ALWAR(RAJ),August,2011,1140,601,888,783,RJ,ALWAR,August-2011
ALWAR(RAJ),August,2012,6815,596,750,665,RJ,ALWAR,August-2012
ALWAR(RAJ),August,2013,3306,2865,3604,3248,RJ,ALWAR,August-2013
ALWAR(RAJ),August,2014,1762,1300,2000,1680,RJ,ALWAR,August-2014
ALWAR(RAJ),August,2016,5244,700,888,794,RJ,ALWAR,August-2016
ALWAR(RAJ),September,2010,4041,954,1436,1198,RJ,ALWAR,September-2010
ALWAR(RAJ),September,2011,1258,1138,1425,1294,RJ,ALWAR,September-2011
ALWAR(RAJ),September,2012,3749,590,790,690,RJ,ALWAR,September-2012
ALWAR(RAJ),September,2013,2129,2632,3979,3279,RJ,ALWAR,September-2013
ALWAR(RAJ),September,2014,1641,1433,1967,1767,RJ,ALWAR,September-2014
ALWAR(RAJ),September,2015,6389,2750,4627,3727,RJ,ALWAR,September-2015
ALWAR(RAJ),September,2016,552,700,900,800,RJ,ALWAR,September-2016
ALWAR(RAJ),October,2010,12425,839,1423,1118,RJ,ALWAR,October-2010
ALWAR(RAJ),October,2011,13505,800,1404,1150,RJ,ALWAR,October-2011
ALWAR(RAJ),October,2013,6660,2268,4571,3660,RJ,ALWAR,October-2013
ALWAR(RAJ),October,2014,96879,967,1863,1414,RJ,ALWAR,October-2014
ALWAR(RAJ),October,2015,3114,1900,3650,2775,RJ,ALWAR,October-2015
ALWAR(RAJ),October,2016,2003,667,1067,867,RJ,ALWAR,October-2016
ALWAR(RAJ),November,2010,220302,980,1968,1448,RJ,ALWAR,November-2010
ALWAR(RAJ),November,2011,373311,406,944,649,RJ,ALWAR,November-2011
ALWAR(RAJ),November,2012,208959,511,1325,807,RJ,ALWAR,November-2012
ALWAR(RAJ),November,2013,126890,1660,3834,2721,RJ,ALWAR,November-2013
ALWAR(RAJ),November,2014,323151,832,1596,1215,RJ,ALWAR,November-2014
ALWAR(RAJ),November,2015,141919,1339,2100,1733,RJ,ALWAR,November-2015
ALWAR(RAJ),November,2016,38074,504,1134,864,RJ,ALWAR,November-2016
ALWAR(RAJ),December,2010,225581,1104,2712,1576,RJ,ALWAR,December-2010
ALWAR(RAJ),December,2011,164516,257,570,423,RJ,ALWAR,December-2011
ALWAR(RAJ),December,2012,264024,655,1219,931,RJ,ALWAR,December-2012
ALWAR(RAJ),December,2013,202117,732,1684,1209,RJ,ALWAR,December-2013
ALWAR(RAJ),December,2014,231319,981,1686,1333,RJ,ALWAR,December-2014
ALWAR(RAJ),December,2015,109783,712,1282,999,RJ,ALWAR,December-2015
ALWAR(RAJ),December,2016,135154,438,846,644,RJ,ALWAR,December-2016
AMRITSAR(PB),January,2008,1700,575,650,625,PB,AMRITSAR,January-2008
AMRITSAR(PB),January,2009,3660,1379,1386,1381,PB,AMRITSAR,January-2009
AMRITSAR(PB),January,2010,4700,1431,1644,1544,PB,AMRITSAR,January-2010
AMRITSAR(PB),January,2011,9350,2603,3208,2929,PB,AMRITSAR,January-2011
AMRITSAR(PB),January,2012,8730,567,775,700,PB,AMRITSAR,January-2012
AMRITSAR(PB),January,2013,2800,1220,1840,1580,PB,AMRITSAR,January-2013
AMRITSAR(PB),January,2014,10650,912,1282,1100,PB,AMRITSAR,January-2014
AMRITSAR(PB),January,2015,29900,1041,1500,1285,PB,AMRITSAR,January-2015
AMRITSAR(PB),January,2016,24800,913,1308,1160,PB,AMRITSAR,January-2016
AMRITSAR(PB),February,2009,9350,1184,1261,1216,PB,AMRITSAR,February-2009
AMRITSAR(PB),February,2010,11200,1338,1527,1430,PB,AMRITSAR,February-2010
AMRITSAR(PB),February,2011,14700,1000,1277,1154,PB,AMRITSAR,February-2011
AMRITSAR(PB),February,2012,4400,550,650,613,PB,AMRITSAR,February-2012
AMRITSAR(PB),February,2013,13100,1035,1527,1343,PB,AMRITSAR,February-2013
AMRITSAR(PB),February,2014,18220,674,985,829,PB,AMRITSAR,February-2014
AMRITSAR(PB),February,2015,26370,1395,1743,1567,PB,AMRITSAR,February-2015
AMRITSAR(PB),February,2016,22800,735,976,864,PB,AMRITSAR,February-2016
AMRITSAR(PB),March,2008,3900,470,512,490,PB,AMRITSAR,March-2008
AMRITSAR(PB),March,2009,15450,969,1136,1063,PB,AMRITSAR,March-2009
AMRITSAR(PB),March,2010,8675,780,961,873,PB,AMRITSAR,March-2010
AMRITSAR(PB),March,2011,6850,605,810,708,PB,AMRITSAR,March-2011
AMRITSAR(PB),March,2012,3800,475,650,565,PB,AMRITSAR,March-2012
AMRITSAR(PB),March,2013,7850,880,1243,1108,PB,AMRITSAR,March-2013
AMRITSAR(PB),March,2014,18345,739,1122,934,PB,AMRITSAR,March-2014
AMRITSAR(PB),March,2015,29400,1275,1504,1383,PB,AMRITSAR,March-2015
AMRITSAR(PB),March,2016,22850,705,1055,873,PB,AMRITSAR,March-2016
AMRITSAR(PB),April,2008,3950,529,535,532,PB,AMRITSAR,April-2008
AMRITSAR(PB),April,2009,33450,619,857,794,PB,AMRITSAR,April-2009
AMRITSAR(PB),April,2010,9400,659,852,763,PB,AMRITSAR,April-2010
AMRITSAR(PB),April,2011,13200,537,733,665,PB,AMRITSAR,April-2011
AMRITSAR(PB),April,2012,13650,497,681,592,PB,AMRITSAR,April-2012
AMRITSAR(PB),April,2013,20020,1021,1271,1146,PB,AMRITSAR,April-2013
AMRITSAR(PB),April,2014,22400,633,1052,869,PB,AMRITSAR,April-2014
AMRITSAR(PB),April,2015,34000,1080,1280,1180,PB,AMRITSAR,April-2015
AMRITSAR(PB),April,2016,32400,630,1004,811,PB,AMRITSAR,April-2016
AMRITSAR(PB),May,2008,10150,487,492,488,PB,AMRITSAR,May-2008
AMRITSAR(PB),May,2009,30200,568,731,689,PB,AMRITSAR,May-2009
AMRITSAR(PB),May,2010,11070,498,671,588,PB,AMRITSAR,May-2010
AMRITSAR(PB),May,2011,10680,427,636,595,PB,AMRITSAR,May-2011
AMRITSAR(PB),May,2012,9493,525,656,594,PB,AMRITSAR,May-2012
AMRITSAR(PB),May,2013,28570,888,1131,1024,PB,AMRITSAR,May-2013
AMRITSAR(PB),May,2014,18520,742,1158,977,PB,AMRITSAR,May-2014
AMRITSAR(PB),May,2015,52300,952,1240,1100,PB,AMRITSAR,May-2015
AMRITSAR(PB),May,2016,33750,471,823,675,PB,AMRITSAR,May-2016
AMRITSAR(PB),June,2008,5700,415,417,415,PB,AMRITSAR,June-2008
AMRITSAR(PB),June,2009,26080,512,636,609,PB,AMRITSAR,June-2009
AMRITSAR(PB),June,2010,12900,468,605,541,PB,AMRITSAR,June-2010
AMRITSAR(PB),June,2011,8020,375,577,490,PB,AMRITSAR,June-2011
AMRITSAR(PB),June,2012,13800,503,707,604,PB,AMRITSAR,June-2012
AMRITSAR(PB),June,2013,26300,857,1301,1096,PB,AMRITSAR,June-2013
AMRITSAR(PB),June,2014,20654,680,1320,1073,PB,AMRITSAR,June-2014
AMRITSAR(PB),June,2015,50510,1208,1636,1460,PB,AMRITSAR,June-2015
AMRITSAR(PB),June,2016,23600,441,800,601,PB,AMRITSAR,June-2016
AMRITSAR(PB),July,2008,5560,573,606,590,PB,AMRITSAR,July-2008
AMRITSAR(PB),July,2009,13785,711,715,712,PB,AMRITSAR,July-2009
AMRITSAR(PB),July,2010,11500,432,679,576,PB,AMRITSAR,July-2010
AMRITSAR(PB),July,2011,3900,600,817,708,PB,AMRITSAR,July-2011
AMRITSAR(PB),July,2012,12800,523,790,653,PB,AMRITSAR,July-2012
AMRITSAR(PB),July,2013,16850,1514,2006,1789,PB,AMRITSAR,July-2013
AMRITSAR(PB),July,2014,33400,1377,2255,1841,PB,AMRITSAR,July-2014
AMRITSAR(PB),July,2015,40590,1388,2044,1728,PB,AMRITSAR,July-2015
AMRITSAR(PB),July,2016,26100,479,902,665,PB,AMRITSAR,July-2016
AMRITSAR(PB),August,2008,3510,796,823,809,PB,AMRITSAR,August-2008
AMRITSAR(PB),August,2009,18785,837,879,858,PB,AMRITSAR,August-2009
AMRITSAR(PB),August,2010,8650,684,937,813,PB,AMRITSAR,August-2010
AMRITSAR(PB),August,2011,6560,783,1183,975,PB,AMRITSAR,August-2011
AMRITSAR(PB),August,2012,14525,494,821,670,PB,AMRITSAR,August-2012
AMRITSAR(PB),August,2014,33182,1195,1943,1548,PB,AMRITSAR,August-2014
AMRITSAR(PB),August,2015,18050,2132,3000,2647,PB,AMRITSAR,August-2015
AMRITSAR(PB),August,2016,32350,540,996,741,PB,AMRITSAR,August-2016
AMRITSAR(PB),September,2008,2100,800,878,825,PB,AMRITSAR,September-2008
AMRITSAR(PB),September,2009,8375,854,933,893,PB,AMRITSAR,September-2009
AMRITSAR(PB),September,2010,10600,1193,1421,1314,PB,AMRITSAR,September-2010
AMRITSAR(PB),September,2011,9260,1025,1363,1204,PB,AMRITSAR,September-2011
AMRITSAR(PB),September,2012,11210,488,802,669,PB,AMRITSAR,September-2012
AMRITSAR(PB),September,2013,6155,3650,4840,4240,PB,AMRITSAR,September-2013
AMRITSAR(PB),September,2014,16620,1235,1665,1450,PB,AMRITSAR,September-2014
AMRITSAR(PB),September,2015,7130,2644,3406,2981,PB,AMRITSAR,September-2015
AMRITSAR(PB),September,2016,22950,436,738,558,PB,AMRITSAR,September-2016
AMRITSAR(PB),October,2008,6900,847,860,847,PB,AMRITSAR,October-2008
AMRITSAR(PB),October,2009,4595,1646,1685,1665,PB,AMRITSAR,October-2009
AMRITSAR(PB),October,2010,3700,1455,1736,1655,PB,AMRITSAR,October-2010
AMRITSAR(PB),October,2011,6400,907,1167,1054,PB,AMRITSAR,October-2011
AMRITSAR(PB),October,2012,10500,623,884,750,PB,AMRITSAR,October-2012
AMRITSAR(PB),October,2013,8600,2878,4511,3700,PB,AMRITSAR,October-2013
AMRITSAR(PB),October,2014,13500,1188,1754,1472,PB,AMRITSAR,October-2014
AMRITSAR(PB),October,2015,31250,1881,2692,2292,PB,AMRITSAR,October-2015
AMRITSAR(PB),October,2016,21500,546,779,677,PB,AMRITSAR,October-2016
AMRITSAR(PB),November,2008,8235,1062,1078,1067,PB,AMRITSAR,November-2008
AMRITSAR(PB),November,2009,9200,1686,1686,1686,PB,AMRITSAR,November-2009
AMRITSAR(PB),November,2010,9000,1697,2050,1855,PB,AMRITSAR,November-2010
AMRITSAR(PB),November,2011,9382,866,1046,957,PB,AMRITSAR,November-2011
AMRITSAR(PB),November,2012,3650,640,1160,1005,PB,AMRITSAR,November-2012
AMRITSAR(PB),November,2013,10800,2335,3285,2765,PB,AMRITSAR,November-2013
AMRITSAR(PB),November,2014,23250,1088,1716,1416,PB,AMRITSAR,November-2014
AMRITSAR(PB),November,2015,21350,1556,2064,1792,PB,AMRITSAR,November-2015
AMRITSAR(PB),November,2016,27600,607,950,775,PB,AMRITSAR,November-2016
AMRITSAR(PB),December,2008,11300,1235,1259,1243,PB,AMRITSAR,December-2008
AMRITSAR(PB),December,2009,9740,1284,1629,1465,PB,AMRITSAR,December-2009
AMRITSAR(PB),December,2010,13022,2167,2786,2471,PB,AMRITSAR,December-2010
AMRITSAR(PB),December,2011,11319,664,873,800,PB,AMRITSAR,December-2011
AMRITSAR(PB),December,2012,5900,800,1333,1183,PB,AMRITSAR,December-2012
AMRITSAR(PB),December,2013,12020,1180,1767,1463,PB,AMRITSAR,December-2013
AMRITSAR(PB),December,2014,30300,1233,1821,1538,PB,AMRITSAR,December-2014
AMRITSAR(PB),December,2015,27650,1113,1561,1343,PB,AMRITSAR,December-2015
AMRITSAR(PB),December,2016,11900,633,1033,830,PB,AMRITSAR,December-2016
ANGUL(OR),November,2016,450,1400,1600,1500,OR,ANGUL,November-2016
ANGUL(OR),December,2016,40,1000,1600,1400,OR,ANGUL,December-2016
ASANSOL (WB),August,2016,4700,1110,1300,1205,WB,ASANSOL ,August-2016
ASANSOL (WB),September,2016,7450,1078,1347,1213,WB,ASANSOL ,September-2016
ASANSOL (WB),October,2016,7550,972,1175,1094,WB,ASANSOL ,October-2016
ASANSOL (WB),November,2016,9050,1266,1476,1368,WB,ASANSOL ,November-2016
ASANSOL (WB),December,2016,6550,1222,1557,1443,WB,ASANSOL ,December-2016
AURANGABAD(MS),June,2016,3695,338,900,615,MH,AURANGABAD,June-2016
AURANGABAD(MS),July,2016,7811,231,797,514,MH,AURANGABAD,July-2016
AURANGABAD(MS),August,2016,7732,154,716,436,MH,AURANGABAD,August-2016
AURANGABAD(MS),September,2016,13176,161,561,362,MH,AURANGABAD,September-2016
AURANGABAD(MS),October,2016,11757,158,616,394,MH,AURANGABAD,October-2016
AURANGABAD(MS),November,2016,8557,226,867,547,MH,AURANGABAD,November-2016
AURANGABAD(MS),December,2016,9495,207,818,510,MH,AURANGABAD,December-2016
BALLIA(UP),January,2016,600,1400,1500,1460,UP,BALLIA,January-2016
BALLIA(UP),February,2015,1400,1700,1783,1750,UP,BALLIA,February-2015
BALLIA(UP),February,2016,3800,1181,1260,1224,UP,BALLIA,February-2016
BALLIA(UP),March,2015,1100,1700,1800,1750,UP,BALLIA,March-2015
BALLIA(UP),March,2016,4000,1036,1110,1066,UP,BALLIA,March-2016
BALLIA(UP),April,2016,11100,913,995,939,UP,BALLIA,April-2016
BALLIA(UP),May,2015,2900,1383,1450,1408,UP,BALLIA,May-2015
BALLIA(UP),May,2016,14620,870,956,901,UP,BALLIA,May-2016
BALLIA(UP),June,2015,6300,1473,1531,1499,UP,BALLIA,June-2015
BALLIA(UP),June,2016,13500,813,872,842,UP,BALLIA,June-2016
BALLIA(UP),July,2015,500,1750,1850,1800,UP,BALLIA,July-2015
BALLIA(UP),July,2016,9600,833,893,861,UP,BALLIA,July-2016
BALLIA(UP),August,2015,60,3950,4200,4000,UP,BALLIA,August-2015
BALLIA(UP),August,2016,9750,908,976,938,UP,BALLIA,August-2016
BALLIA(UP),September,2015,820,4261,4414,4321,UP,BALLIA,September-2015
BALLIA(UP),September,2016,9900,802,858,831,UP,BALLIA,September-2016
BALLIA(UP),October,2016,13200,783,845,813,UP,BALLIA,October-2016
BALLIA(UP),November,2015,1400,2775,2925,2825,UP,BALLIA,November-2015
BALLIA(UP),November,2016,6500,837,897,867,UP,BALLIA,November-2016
BALLIA(UP),December,2015,7800,1335,1430,1380,UP,BALLIA,December-2015
BALLIA(UP),December,2016,6960,871,955,904,UP,BALLIA,December-2016
BAMPADA(OR),May,2016,100,1350,1400,1380,OR,BAMPADA,May-2016
BAMPADA(OR),June,2016,90,1400,1475,1435,OR,BAMPADA,June-2016
BAMPADA(OR),July,2016,17753,800,1375,1208,OR,BAMPADA,July-2016
BAMPADA(OR),August,2016,100,1600,1650,1620,OR,BAMPADA,August-2016
